Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 22:02:07.905,COM16,,0.11,-0.218,1.026,-0.244,0.854,-7.019,1.373,1.648,-0.967,-1520,3395,-5837,31.8,,,,,,,,,,,,,,,
 22:02:07.936,COM16,,0.016,-0.247,1.053,2.014,1.465,-4.028,1.296,1.582,-1.055,-1522,3398,-5793,31.79,,,,,,,,,,,,,,,
 22:02:07.966,COM16,,0.114,-0.164,1.009,-0.183,0.977,-1.465,1.176,1.505,-1.088,-1521,3401,-5761,31.8,,,,,,,,,,,,,,,
 22:02:07.970,COM16,,0.071,-0.233,1.053,-3.601,-0.854,0.732,0.994,1.395,-1.082,-1512,3379,-5731,31.8,,,,,,,,,,,,,,,
 22:02:08.005,COM16,,0.052,-0.209,1.023,-0.793,0.549,3.174,0.868,1.307,-1.022,-1506,3377,-5702,31.83,,,,,,,,,,,,,,,
 22:02:08.010,COM16,,0.032,-0.215,1.04,-1.953,0,6.042,0.72,1.208,-0.906,-1502,3370,-5661,31.81,,,,,,,,,,,,,,,
 22:02:08.039,COM16,,0.04,-0.18,1.016,-2.38,-0.854,8.362,0.571,1.104,-0.747,-1497,3358,-5601,31.82,,,,,,,,,,,,,,,
 22:02:08.044,COM16,,0.025,-0.184,1.043,1.099,0.732,10.315,0.494,1.033,-0.544,-1484,3331,-5559,31.79,,,,,,,,,,,,,,,
 22:02:08.074,COM16,,-0.024,-0.21,1.02,0.061,0.061,12.39,0.401,0.956,-0.297,-1476,3424,-5530,31.8,,,,,,,,,,,,,,,
 22:02:08.107,COM16,,0.04,-0.16,1.025,-3.052,-1.343,15.503,0.253,0.857,0.005,-1468,3430,-5495,31.82,,,,,,,,,,,,,,,
 22:02:08.109,COM16,,0.006,-0.141,1.031,-3.113,-2.075,16.846,0.115,0.753,0.341,-1466,3488,-5468,31.79,,,,,,,,,,,,,,,
 22:02:08.139,COM16,,-0.013,-0.125,1.015,4.333,2.319,18.311,0.132,0.736,0.703,-1462,3558,-5445,31.79,,,,,,,,,,,,,,,
 22:02:08.143,COM16,,0.034,-0.181,1.038,4.272,4.333,20.386,0.148,0.769,1.11,-1477,3554,-5459,31.8,,,,,,,,,,,,,,,
 22:02:08.173,COM16,,0.071,-0.195,1.048,-6.226,-2.93,22.949,-0.038,0.659,1.566,-1480,3589,-5428,31.76,,,,,,,,,,,,,,,
 22:02:08.207,COM16,,-0.011,-0.228,1.012,-4.395,-2.441,24.353,-0.187,0.555,2.054,-1483,3588,-5427,31.82,,,,,,,,,,,,,,,
 22:02:08.211,COM16,,0.021,-0.178,1.073,4.761,2.625,26.062,-0.159,0.56,2.571,-1496,3579,-5444,31.82,,,,,,,,,,,,,,,
 22:02:08.234,COM16,,0.062,-0.151,1.001,0.916,0,27.954,-0.198,0.511,3.131,-1522,3684,-5461,31.79,,,,,,,,,,,,,,,
 22:02:08.265,COM16,,0.053,-0.14,1.026,-5.066,-2.808,29.114,-0.352,0.412,3.713,-1531,3634,-5468,31.82,,,,,,,,,,,,,,,
 22:02:08.268,COM16,,-0.004,-0.172,1.077,1.77,1.282,29.419,-0.363,0.39,4.301,-1553,3598,-5460,31.82,,,,,,,,,,,,,,,
 22:02:08.295,COM16,,0.038,-0.148,1,-3.54,-1.404,30.273,-0.478,0.319,4.905,-1527,3572,-5467,31.79,,,,,,,,,,,,,,,
 22:02:08.328,COM16,,0,-0.087,1.045,-5.066,-3.845,31.067,-0.621,0.203,5.526,-1473,3637,-5487,31.79,,,,,,,,,,,,,,,
 22:02:08.333,COM16,,-0.063,-0.176,1.04,-1.221,0.488,31.128,-0.676,0.176,6.147,-1366,3714,-5525,31.82,,,,,,,,,,,,,,,
 22:02:08.361,COM16,,-0.008,-0.184,1.03,-0.061,-0.977,34.912,-0.714,0.137,6.85,-1295,3719,-5519,31.84,,,,,,,,,,,,,,,
 22:02:08.366,COM16,,-0.025,-0.152,1.016,-3.784,-4.211,37.048,-0.818,0.038,7.592,-1276,3749,-5563,31.82,,,,,,,,,,,,,,,
 22:02:08.396,COM16,,0.028,-0.084,1.019,1.038,0.305,39.063,-0.824,0.033,8.372,-1266,3810,-5583,31.82,,,,,,,,,,,,,,,
 22:02:08.401,COM16,,0.033,-0.095,1.033,-0.122,0.732,39.063,-0.84,0.038,9.157,-1278,3836,-5611,31.81,,,,,,,,,,,,,,,
 22:02:08.433,COM16,,0.041,-0.128,1.028,-5.005,-2.625,39.429,-0.95,-0.022,9.948,-1287,3850,-5614,31.77,,,,,,,,,,,,,,,
 22:02:08.465,COM16,,0.03,-0.149,1.044,-6.714,-1.831,39.124,-1.099,-0.071,10.728,-1255,3862,-5629,31.79,,,,,,,,,,,,,,,
 22:02:08.469,COM16,,-0.027,-0.129,1.045,-3.418,-2.747,39.001,-1.176,-0.137,11.514,-1134,3852,-5664,31.78,,,,,,,,,,,,,,,
 22:02:08.498,COM16,,-0.036,-0.137,1.017,2.075,-1.77,39.612,-1.148,-0.181,12.305,-1068,3829,-5695,31.79,,,,,,,,,,,,,,,
 22:02:08.504,COM16,,0.003,-0.23,1.026,3.601,1.709,42.664,-1.093,-0.148,13.156,-1025,3843,-5715,31.78,,,,,,,,,,,,,,,
 22:02:08.533,COM16,,0.021,-0.1,1.002,-2.441,-3.845,45.654,-1.154,-0.22,14.073,-1030,3827,-5737,31.79,,,,,,,,,,,,,,,
 22:02:08.542,COM16,,-0.024,-0.095,1.141,-0.305,-2.136,46.448,-1.165,-0.258,15.007,-1044,3823,-5762,31.78,,,,,,,,,,,,,,,
 22:02:08.576,COM16,,0.024,0.019,0.91,-2.075,0.061,45.654,-1.198,-0.253,15.919,-933,3816,-5773,31.79,,,,,,,,,,,,,,,
 22:02:08.604,COM16,,0.036,-0.122,1.053,-10.193,-2.502,44.373,-1.39,-0.297,16.809,-830,3834,-5783,31.77,,,,,,,,,,,,,,,
 22:02:08.610,COM16,,0.007,-0.127,1.055,-5.737,-3.662,44.861,-1.494,-0.363,17.71,-776,3812,-5780,31.78,,,,,,,,,,,,,,,
 22:02:08.639,COM16,,-0.061,-0.08,1.016,-1.892,-2.747,44.556,-1.516,-0.406,18.605,-757,3799,-5791,31.79,,,,,,,,,,,,,,,
 22:02:08.642,COM16,,0.02,-0.198,1.018,2.808,-0.549,45.654,-1.45,-0.406,19.517,-765,3792,-5809,31.78,,,,,,,,,,,,,,,
 22:02:08.672,COM16,,0.081,-0.145,1.077,4.944,0.061,48.218,-1.351,-0.39,20.484,-778,3801,-5840,31.79,,,,,,,,,,,,,,,
 22:02:08.733,COM16,,-0.072,-0.008,0.954,-3.601,-3.662,47.485,-1.412,-0.456,21.434,-718,3792,-5863,31.8,,,,,,,,,,,,,,,
 22:02:08.735,COM16,,-0.012,-0.073,1.038,-1.038,-0.916,47.241,-1.412,-0.461,22.379,-604,3794,-5861,31.79,,,,,,,,,,,,,,,
 22:02:08.740,COM16,,0.022,-0.008,1.046,-3.418,-1.648,47.302,-1.456,-0.472,23.329,-547,3786,-5877,31.82,,,,,,,,,,,,,,,
 22:02:08.759,COM16,,-0.012,-0.081,1.056,-5.127,-1.709,46.875,-1.527,-0.494,24.269,-530,3890,-5914,31.84,,,,,,,,,,,,,,,
 22:02:08.761,COM16,,-0.011,-0.176,1.003,-4.883,-1.709,47.241,-1.599,-0.505,25.214,-536,3851,-5930,31.83,,,,,,,,,,,,,,,
 22:02:08.797,COM16,,0.012,-0.174,1.042,-5.737,-4.333,48.828,-1.697,-0.571,26.197,-506,3856,-5929,31.79,,,,,,,,,,,,,,,
 22:02:08.801,COM16,,0.013,-0.145,1.069,1.221,-2.258,50.598,-1.659,-0.588,27.213,-387,3843,-5913,31.82,,,,,,,,,,,,,,,
 22:02:08.830,COM16,,-0.031,-0.021,1.025,7.874,1.526,49.988,-1.483,-0.538,28.207,-319,3831,-5900,31.82,,,,,,,,,,,,,,,
 22:02:08.861,COM16,,-0.036,0.008,0.989,0,-1.282,48.95,-1.456,-0.544,29.191,-287,3816,-5928,31.85,,,,,,,,,,,,,,,
 22:02:08.865,COM16,,0.023,-0.128,1.115,-1.221,-0.427,48.889,-1.45,-0.527,30.168,-271,3807,-5946,31.81,,,,,,,,,,,,,,,
 22:02:08.921,COM16,,0.029,0.048,0.947,-3.967,-2.014,47.852,-1.494,-0.544,31.13,-279,3920,-5969,31.78,,,,,,,,,,,,,,,
 22:02:08.928,COM16,,-0.076,-0.114,1.088,-13.428,-8.362,47.302,-1.719,-0.692,32.086,-242,3941,-5986,31.79,,,,,,,,,,,,,,,
 22:02:08.931,COM16,,0.023,-0.188,1.112,2.563,0.244,49.5,-1.637,-0.654,33.074,-115,4045,-5969,31.79,,,,,,,,,,,,,,,
 22:02:08.957,COM16,,-0.026,-0.079,0.934,-0.61,-0.793,50.476,-1.626,-0.643,34.08,-39,3947,-5987,31.82,,,,,,,,,,,,,,,
 22:02:08.964,COM16,,-0.058,-0.078,1.064,-2.686,-2.441,49.5,-1.648,-0.659,35.074,-14,3956,-5979,31.84,,,,,,,,,,,,,,,
 22:02:08.992,COM16,,0.022,-0.127,1.036,2.136,0.793,49.255,-1.582,-0.61,36.057,-20,3887,-5984,31.79,,,,,,,,,,,,,,,
 22:02:08.999,COM16,,0.015,0.021,1.021,4.211,-0.488,49.377,-1.467,-0.593,37.046,-38,3843,-6006,31.83,,,,,,,,,,,,,,,
 22:02:09.032,COM16,,-0.096,0.016,1,-6.165,-5.676,47.546,-1.544,-0.681,38.002,75,3867,-6001,31.81,,,,,,,,,,,,,,,
 22:02:09.067,COM16,,0.002,-0.073,1.029,0.061,1.038,46.57,-1.5,-0.626,38.936,172,3902,-6015,31.79,,,,,,,,,,,,,,,
 22:02:09.071,COM16,,-0.022,-0.004,0.999,-0.671,0,46.387,-1.467,-0.599,39.864,219,3944,-6030,31.81,,,,,,,,,,,,,,,
 22:02:09.104,COM16,,-0.034,-0.068,1.057,-12.39,-6.165,44.922,-1.664,-0.687,40.765,240,3917,-6040,31.79,,,,,,,,,,,,,,,
 22:02:09.106,COM16,,-0.093,-0.187,1.098,-0.244,-1.282,45.593,-1.637,-0.681,41.682,225,3994,-6058,31.79,,,,,,,,,,,,,,,
 22:02:09.135,COM16,,-0.005,-0.028,1.007,11.414,3.784,45.288,-1.373,-0.566,42.583,300,3928,-6063,31.8,,,,,,,,,,,,,,,
 22:02:09.139,COM16,,-0.053,0.009,1.024,-5.92,-4.456,42.969,-1.45,-0.621,43.445,344,3869,-6076,31.79,,,,,,,,,,,,,,,
 22:02:09.169,COM16,,-0.061,-0.148,1.044,-4.211,-3.723,42.664,-1.5,-0.659,44.302,429,3834,-6078,31.81,,,,,,,,,,,,,,,
 22:02:09.200,COM16,,-0.015,0.052,1.009,2.502,1.526,43.091,-1.406,-0.593,45.165,484,3816,-6087,31.84,,,,,,,,,,,,,,,
 22:02:09.205,COM16,,-0.042,0.055,1.066,-10.925,-6.104,40.344,-1.571,-0.681,45.978,501,3806,-6089,31.82,,,,,,,,,,,,,,,
 22:02:09.234,COM16,,-0.069,-0.102,0.987,3.601,2.258,39.001,-1.45,-0.599,46.752,490,3799,-6090,31.79,,,,,,,,,,,,,,,
 22:02:09.239,COM16,,-0.133,-0.079,1.07,1.648,-0.244,38.513,-1.373,-0.571,47.527,488,3801,-6105,31.83,,,,,,,,,,,,,,,
 22:02:09.294,COM16,,-0.077,-0.015,0.951,-2.502,-2.502,37.292,-1.379,-0.577,48.274,474,3801,-6104,31.82,,,,,,,,,,,,,,,
 22:02:09.301,COM16,,-0.074,-0.048,1.068,-4.456,-1.953,34.241,-1.428,-0.577,48.961,588,3790,-6110,31.78,,,,,,,,,,,,,,,
 22:02:09.304,COM16,,-0.129,-0.145,1.065,0.977,-1.77,34.058,-1.373,-0.566,49.642,678,3800,-6081,31.86,,,,,,,,,,,,,,,
 22:02:09.341,COM16,,-0.041,-0.012,0.967,-0.366,-2.014,32.898,-1.351,-0.555,50.306,727,3802,-6063,31.79,,,,,,,,,,,,,,,
 22:02:09.346,COM16,,-0.085,-0.068,1.05,-0.244,-1.282,30.884,-1.324,-0.533,50.922,750,3805,-6094,31.76,,,,,,,,,,,,,,,
 22:02:09.374,COM16,,-0.061,0.017,1.029,2.38,0.366,29.236,-1.241,-0.483,51.509,758,3813,-6097,31.78,,,,,,,,,,,,,,,
 22:02:09.378,COM16,,-0.098,-0.125,1.05,-1.648,-0.488,28.259,-1.247,-0.45,52.075,756,3810,-6103,31.8,,,,,,,,,,,,,,,
 22:02:09.408,COM16,,-0.026,-0.025,1.049,0.488,-0.61,27.222,-1.208,-0.423,52.619,749,3815,-6110,31.81,,,,,,,,,,,,,,,
 22:02:09.439,COM16,,-0.149,0.083,0.997,-1.038,-1.465,24.902,-1.192,-0.417,53.119,777,3807,-6114,31.83,,,,,,,,,,,,,,,
 22:02:09.442,COM16,,-0.079,-0.034,1.034,-3.235,-2.197,22.156,-1.219,-0.423,53.564,862,3802,-6113,31.81,,,,,,,,,,,,,,,
 22:02:09.474,COM16,,-0.078,-0.152,1.02,3.479,1.831,21.179,-1.121,-0.346,53.987,882,3803,-6125,31.79,,,,,,,,,,,,,,,
 22:02:09.480,COM16,,-0.062,-0.004,0.962,-0.305,-1.404,20.203,-1.099,-0.341,54.393,862,3804,-6121,31.81,,,,,,,,,,,,,,,
 22:02:09.509,COM16,,-0.135,-0.116,1.109,1.282,0.183,18.311,-1.055,-0.302,54.761,953,3806,-6117,31.82,,,,,,,,,,,,,,,
 22:02:09.518,COM16,,-0.003,-0.009,0.971,4.456,1.221,16.785,-0.95,-0.242,55.096,1013,3808,-6108,31.81,,,,,,,,,,,,,,,
 22:02:09.548,COM16,,-0.063,-0.018,1.043,-3.357,-2.502,14.832,-1,-0.264,55.393,1047,3805,-6094,31.83,,,,,,,,,,,,,,,
 22:02:09.585,COM16,,-0.034,-0.023,1.072,-0.916,-1.221,13.733,-0.994,-0.264,55.668,1072,3797,-6100,31.79,,,,,,,,,,,,,,,
 22:02:09.588,COM16,,-0.07,-0.033,0.967,5.005,0.916,12.939,-0.879,-0.231,55.926,1067,3809,-6099,31.82,,,,,,,,,,,,,,,
 22:02:09.615,COM16,,-0.011,0.059,1.049,-3.357,-1.404,10.742,-0.917,-0.242,56.146,1068,3799,-6112,31.79,,,,,,,,,,,,,,,
 22:02:09.625,COM16,,-0.055,-0.154,1.091,2.93,1.282,9.766,-0.84,-0.209,56.338,1063,3794,-6117,31.78,,,,,,,,,,,,,,,
 22:02:09.653,COM16,,0.014,0.078,0.965,-0.61,-1.038,7.996,-0.835,-0.22,56.503,1056,3793,-6115,31.82,,,,,,,,,,,,,,,
 22:02:09.659,COM16,,-0.078,-0.146,1.096,1.343,-0.305,8.118,-0.791,-0.231,56.662,1048,3787,-6107,31.79,,,,,,,,,,,,,,,
 22:02:09.690,COM16,,-0.047,0.058,0.975,1.892,0.366,7.019,-0.742,-0.22,56.805,1042,3783,-6073,31.83,,,,,,,,,,,,,,,
 22:02:09.694,COM16,,-0.018,-0.036,1.071,-0.061,-0.244,4.456,-0.725,-0.231,56.893,1041,3774,-6064,31.81,,,,,,,,,,,,,,,
 22:02:09.751,COM16,,0.003,-0.124,1.005,4.517,1.099,4.089,-0.626,-0.214,56.975,1037,3772,-6059,31.8,,,,,,,,,,,,,,,
 22:02:09.755,COM16,,0.014,0.036,1.047,3.967,0.122,2.869,-0.538,-0.22,57.036,1041,3815,-6075,31.82,,,,,,,,,,,,,,,
 22:02:09.761,COM16,,-0.019,-0.118,1.068,-1.099,-2.197,2.93,-0.56,-0.28,57.096,1032,3912,-6069,31.8,,,,,,,,,,,,,,,
 22:02:09.787,COM16,,-0.042,0.034,0.988,-0.549,0.61,2.93,-0.566,-0.286,57.151,1033,3981,-6057,31.82,,,,,,,,,,,,,,,
 22:02:09.814,COM16,,0.029,-0.026,1.025,-6.47,-1.221,0.977,-0.687,-0.33,57.173,1028,4059,-6038,31.79,,,,,,,,,,,,,,,
 22:02:09.817,COM16,,0.033,0.043,1.06,4.089,1.77,0.244,-0.593,-0.319,57.178,1022,4110,-6033,31.79,,,,,,,,,,,,,,,
 22:02:09.844,COM16,,-0.011,-0.094,1.084,6.714,1.709,-0.122,-0.445,-0.313,57.173,1028,4135,-6019,31.81,,,,,,,,,,,,,,,
 22:02:09.875,COM16,,-0.006,0.08,0.969,-0.854,-4.578,-1.587,-0.45,-0.439,57.145,1021,4168,-6004,31.81,,,,,,,,,,,,,,,
 22:02:09.879,COM16,,0.001,-0.089,1.025,3.418,1.587,-1.77,-0.374,-0.439,57.112,1027,4175,-5981,31.79,,,,,,,,,,,,,,,
 22:02:09.909,COM16,,0.031,0.018,1.064,1.953,3.418,-1.77,-0.324,-0.401,57.074,1035,4164,-5982,31.81,,,,,,,,,,,,,,,
 22:02:09.915,COM16,,0.061,-0.114,1.014,-9.644,-3.479,-2.747,-0.516,-0.505,57.019,1046,4151,-5978,31.76,,,,,,,,,,,,,,,
 22:02:09.943,COM16,,-0.024,-0.065,1.085,5.371,2.441,-2.319,-0.406,-0.5,56.97,1050,4138,-5985,31.82,,,,,,,,,,,,,,,
 22:02:09.974,COM16,,-0.056,0.136,0.99,2.197,-0.916,-3.723,-0.357,-0.56,56.898,1053,4121,-5992,31.78,,,,,,,,,,,,,,,
 22:02:09.978,COM16,,0.135,0.026,1.071,-0.244,-2.319,-5.737,-0.346,-0.643,56.788,1054,4108,-5976,31.82,,,,,,,,,,,,,,,
 22:02:10.010,COM16,,0.013,-0.083,1,13.062,5.798,-5.676,-0.077,-0.571,56.667,1063,4102,-5957,31.82,,,,,,,,,,,,,,,
 22:02:10.013,COM16,,0.013,0.106,1.053,-1.587,-0.244,-4.761,-0.093,-0.626,56.574,1075,4070,-5933,31.82,,,,,,,,,,,,,,,
 22:02:10.041,COM16,,-0.039,0.024,1.002,-12.939,-6.531,-4.883,-0.324,-0.807,56.481,1090,4136,-5906,31.79,,,,,,,,,,,,,,,
 22:02:10.098,COM16,,0.063,0.034,1.11,2.686,2.502,-6.653,-0.247,-0.797,56.349,1108,4253,-5892,31.79,,,,,,,,,,,,,,,
 22:02:10.105,COM16,,0.092,0.076,0.951,5.31,3.479,-6.958,-0.11,-0.775,56.212,1120,4326,-5865,31.79,,,,,,,,,,,,,,,
 22:02:10.108,COM16,,-0.034,-0.099,1.03,-3.113,-3.418,-7.385,-0.148,-0.895,56.063,1139,4360,-5855,31.81,,,,,,,,,,,,,,,
 22:02:10.114,COM16,,-0.004,0.124,1.121,17.334,6.042,-7.568,0.22,-0.824,55.909,1149,4381,-5834,31.84,,,,,,,,,,,,,,,
 22:02:10.146,COM16,,0.01,0.09,1.026,5.432,1.953,-9.033,0.363,-0.835,55.728,987,4389,-5798,31.8,,,,,,,,,,,,,,,
 22:02:10.177,COM16,,0.022,0.107,1.027,-5.005,-3.967,-7.568,0.302,-0.956,55.585,1001,4379,-5785,31.79,,,,,,,,,,,,,,,
 22:02:10.180,COM16,,-0.019,-0.001,1.02,-1.648,0.671,-8.85,0.308,-0.989,55.404,901,4373,-5757,31.8,,,,,,,,,,,,,,,
 22:02:10.208,COM16,,0.067,0.081,1.001,-1.343,-0.671,-9.094,0.319,-1.038,55.228,841,4352,-5735,31.81,,,,,,,,,,,,,,,
 22:02:10.212,COM16,,0.012,-0.039,1.036,-3.662,-0.671,-9.216,0.28,-1.099,55.042,808,4323,-5729,31.79,,,,,,,,,,,,,,,
 22:02:10.241,COM16,,-0.057,0.128,1.029,6.714,2.136,-9.644,0.45,-1.099,54.849,796,4386,-5714,31.81,,,,,,,,,,,,,,,
 22:02:10.298,COM16,,0.074,0.075,1.047,2.93,-0.427,-11.108,0.549,-1.148,54.63,792,4505,-5695,31.82,,,,,,,,,,,,,,,
 22:02:10.305,COM16,,0.03,-0.013,1.033,4.272,1.831,-11.841,0.67,-1.148,54.393,797,4568,-5678,31.82,,,,,,,,,,,,,,,
 22:02:10.307,COM16,,0.021,0.099,1.033,-1.038,-2.38,-11.536,0.687,-1.241,54.163,817,4591,-5675,31.85,,,,,,,,,,,,,,,
 22:02:10.330,COM16,,-0.015,-0.055,1.048,-1.343,-1.526,-12.085,0.687,-1.313,53.926,836,4597,-5636,31.81,,,,,,,,,,,,,,,
 22:02:10.332,COM16,,0.038,0.073,1.025,2.93,2.869,-12.695,0.775,-1.296,53.668,849,4584,-5641,31.8,,,,,,,,,,,,,,,
 22:02:10.360,COM16,,-0.048,0.067,1.043,-4.456,-0.793,-12.756,0.72,-1.351,53.416,856,4569,-5612,31.81,,,,,,,,,,,,,,,
 22:02:10.394,COM16,,0.024,0.199,1.04,-4.15,-2.38,-13.428,0.681,-1.439,53.152,864,4556,-5536,31.8,,,,,,,,,,,,,,,
 22:02:10.399,COM16,,-0.063,0.058,1.044,3.723,2.38,-14.954,0.802,-1.423,52.85,752,4629,-5511,31.82,,,,,,,,,,,,,,,
 22:02:10.434,COM16,,0.004,0.155,1.026,1.831,-0.61,-14.709,0.89,-1.467,52.559,658,4731,-5493,31.81,,,,,,,,,,,,,,,
 22:02:10.437,COM16,,0,0.126,1.032,-0.61,-2.38,-15.442,0.939,-1.538,52.251,601,4804,-5480,31.79,,,,,,,,,,,,,,,
 22:02:10.464,COM16,,-0.063,0.079,1.024,4.456,0.305,-16.174,1.088,-1.555,51.927,574,4833,-5464,31.79,,,,,,,,,,,,,,,
 22:02:10.496,COM16,,0.001,0.104,1.018,-2.93,-0.854,-16.663,1.088,-1.593,51.597,575,4838,-5442,31.82,,,,,,,,,,,,,,,
 22:02:10.507,COM16,,-0.081,0.062,1.044,-4.089,-0.977,-16.602,1.06,-1.626,51.262,588,4832,-5410,31.82,,,,,,,,,,,,,,,
