Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:21:34.817,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.896, -0.023, 0.532, 0.427, -57.617, 0, -4.4, 63.358, 61.084, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:34.832,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.355, 0.018, 1.253, -0.366, 29.541, 0, 0.692, -12.036, 35.381, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:34.832,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.334, 0.016, 1.246, -0.366, 29.48, 0, 0.676, -10.772, 35.398, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:34.907,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.905, -0.022, 0.574, 0.427, -63.66, 0, -3.933, 60.441, 61.534, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:34.938,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.864, -0.021, 0.638, 0.427, -64.636, 0, -3.532, 57.305, 61.924, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:34.952,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.268, 0.018, 1.235, -0.366, 31.86, 0, 0.659, -9.432, 35.42, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:34.954,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.264, 0.018, 1.213, -0.305, 30.09, 0, 0.637, -8.069, 35.442, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:35.027,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.8, -0.022, 0.682, 0.488, -57.19, 0, -3.208, 54.366, 62.227, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:35.029,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.771, -0.023, 0.685, 0.488, -58.35, 0, -2.95, 51.592, 62.463, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:35.042,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.271, 0.017, 1.208, -0.305, 27.466, 0, 0.632, -6.866, 35.458, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:35.042,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.222, 0.016, 1.196, -0.427, 29.663, 0, 0.615, -5.68, 35.475, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:35.072,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.183, 0.015, 1.182, -0.427, 31.25, 0, 0.599, -4.389, 35.497, 0.000, 0.000, -3211.264, 25.12, 0.94394, 0.04675, -0.12573, 0.30151,
 12:21:35.088,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.772, -0.021, 0.751, 0.549, -66.406, 0, -2.714, 48.538, 62.682, 0.000, 0.000, -3211.264, 25, -0.68912, 0.32721, -0.48419, -0.42838,
 12:21:35.164,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.2, 0.017, 1.165, -0.427, 26.489, 0, 0.582, -3.208, 35.513, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.207,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.683, -0.019, 0.808, 0.427, -61.951, 0, -2.505, 45.417, 62.875, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.207,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:29.900, -0.621, -0.018, 0.807, 0.366, -56.763, 0, -2.34, 42.643, 63.023, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.209,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.633, -0.02, 0.812, 0.549, -63.477, 0, -2.192, 39.721, 63.16, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.252,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:49.620, 0.171, 0.016, 1.159, -0.366, 25.635, 0, 0.571, -2.164, 35.53, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.254,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.118, 0.016, 1.143, -0.427, 29.541, 0, 0.555, -1.027, 35.546, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.282,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.126, 0.015, 1.126, -0.427, 27.405, 0, 0.544, 0.115, 35.563, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.297,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.585, -0.018, 0.908, 0.549, -65.308, -0.305, -2.054, 36.48, 63.27, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.327,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.468, -0.018, 0.918, 0.366, -58.105, -0.183, -1.945, 33.552, 63.364, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.372,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.133, 0.014, 1.114, -0.305, 23.315, 0, 0.533, 1.066, 35.579, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.403,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.067, 0.014, 1.105, -0.427, 25.146, 0, 0.522, 2.005, 35.59, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.419,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.457, -0.017, 0.901, 0.366, -62.317, -0.183, -1.846, 30.723, 63.441, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.421,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.427, -0.016, 0.947, 0.488, -68.298, -0.244, -1.752, 27.515, 63.523, 0.000, 0.000, -3211.264, 25, -0.78409, 0.216, -0.31454, -0.48938,
 12:21:35.464,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.062, 0.015, 1.083, -0.427, 25.085, 0, 0.505, 3.021, 35.607, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.494,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.07, 0.013, 1.076, -0.244, 21.362, 0, 0.5, 3.884, 35.618, 0.000, 0.000, -3211.264, 25.12, 0.95193, 0.01279, -0.02328, 0.30502,
 12:21:35.509,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.353, -0.017, 0.989, 0.427, -59.57, -0.244, -1.67, 24.434, 63.589, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.537,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.320, -0.281, -0.016, 0.973, 0.427, -57.922, -0.244, -1.593, 21.643, 63.638, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.583,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.05, 0.012, 1.064, -0.305, 20.691, 0, 0.494, 4.631, 35.634, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.598,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, -0.27, -0.015, 0.988, 0.427, -64.209, -0.183, -1.527, 18.682, 63.693, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.613,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.125, 0.017, 0.012, 1.052, -0.305, 21.179, 0, 0.489, 5.4, 35.645, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.628,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, -0.195, -0.014, 1.021, 0.366, -63.599, -0.122, -1.467, 15.584, 63.743, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.643,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, 0.022, 0.013, 1.035, -0.244, 18.433, 0, 0.478, 6.119, 35.656, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.717,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, -0.136, -0.015, 1.014, 0.427, -57.678, -0.183, -1.406, 12.728, 63.787, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.734,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, 0.02, 0.014, 1.029, -0.244, 16.724, 0, 0.478, 6.713, 35.667, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.749,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, -0.085, -0.014, 1.003, 0.488, -59.204, -0.244, -1.357, 9.921, 63.82, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.762,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, 0.001, 0.014, 1.019, -0.244, 16.479, 0, 0.472, 7.256, 35.678, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.777,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, -0.06, -0.014, 1.018, 0.488, -63.782, -0.305, -1.307, 6.91, 63.853, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.837,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, 0.031, -0.012, 1.031, 0.488, -61.096, -0.183, -1.263, 3.9, 63.885, 0.000, 0.000, -3211.264, 25, -0.8327, 0.11191, -0.15393, -0.51987,
 12:21:35.853,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, -0.013, 0.011, 1.01, -0.305, 15.991, 0, 0.467, 7.795, 35.689, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.853,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, -0.011, 0.01, 0.996, -0.244, 13.367, 0, 0.461, 8.251, 35.7, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.897,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:30.705, 0.082, -0.013, 1.001, 0.427, -59.021, -0.183, -1.219, 1.071, 63.913, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:35.913,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, -0.02, 0.012, 0.99, -0.183, 12.512, 0, 0.456, 8.63, 35.706, 0.000, 0.000, -3211.264, 25.12, 0.95111, -0.00928, 0.04297, 0.30554,
 12:21:35.957,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.114, -0.014, 0.991, 0.427, -62.012, -0.183, -1.187, -1.857, 63.94, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:35.972,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, -0.034, 0.013, 0.982, -0.183, 11.841, 0, 0.456, 8.97, 35.717, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:35.987,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.159, -0.013, 1.004, 0.549, -63.354, -0.244, -1.148, -4.944, 63.968, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:36.017,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.248, -0.012, 0.989, 0.427, -59.57, -0.244, -1.115, -7.888, 63.99, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:36.032,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.515, -0.032, 0.012, 0.974, -0.122, 9.766, 0, 0.456, 9.261, 35.722, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.062,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.038, 0.01, 0.97, -0.122, 8.484, 0, 0.456, 9.47, 35.728, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.108,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.282, -0.011, 0.949, 0.427, -61.279, -0.244, -1.088, -10.767, 64.012, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:36.123,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.046, 0.008, 0.961, -0.183, 7.629, 0, 0.456, 9.63, 35.733, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.139,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.317, -0.011, 0.942, 0.488, -64.453, -0.183, -1.066, -13.843, 64.039, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:36.184,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.046, 0.011, 0.957, -0.244, 6.592, 0, 0.456, 9.695, 35.744, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.200,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.375, -0.012, 0.933, 0.488, -60.486, -0.183, -1.044, -16.891, 64.067, 0.000, 0.000, -3211.264, 25, -0.84808, 0.02066, -0.01227, -0.52921,
 12:21:36.214,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.045, 0.012, 0.954, -0.122, 4.639, 0, 0.45, 9.712, 35.75, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.228,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.065, 0.434, -0.012, 0.896, 0.427, -59.448, -0.244, -1.022, -19.775, 64.083, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.244,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.05, 0.012, 0.953, -0.061, 3.845, 0, 0.456, 9.684, 35.75, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.303,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.051, 0.008, 0.951, 0, 2.563, 0, 0.461, 9.624, 35.755, 0.000, 0.000, -3211.264, 25.12, 0.94888, -0.02039, 0.0762, 0.30539,
 12:21:36.318,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.456, -0.01, 0.862, 0.427, -62.561, -0.244, -1.011, -22.747, 64.105, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.348,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.515, -0.011, 0.852, 0.427, -63.049, 0, -1.005, -25.823, 64.144, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.362,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:50.900, -0.051, 0.009, 0.947, -0.061, 1.526, 0, 0.467, 9.509, 35.76, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.378,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.557, -0.01, 0.806, 0.488, -59.204, 0, -0.994, -28.768, 64.177, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.422,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.051, 0.011, 0.945, -0.122, 0.244, 0, 0.467, 9.349, 35.76, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.438,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.604, -0.011, 0.772, 0.488, -59.814, 0, -0.994, -31.668, 64.215, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.452,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.05, 0.01, 0.947, 0, -0.488, 0, 0.467, 9.152, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.497,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.628, -0.011, 0.733, 0.488, -63.232, -0.305, -0.994, -34.706, 64.254, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.513,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.046, 0.012, 0.949, -0.183, -1.892, 0, 0.472, 8.915, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.573,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.047, 0.009, 0.951, -0.183, -2.625, 0, 0.472, 8.63, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.588,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.671, -0.012, 0.702, 0.488, -59.998, -0.244, -1, -37.771, 64.281, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.588,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.724, -0.01, 0.656, 0.488, -59.021, -0.183, -1, -40.682, 64.308, 0.000, 0.000, -3211.264, 25, -0.83502, -0.08633, 0.15485, -0.52078,
 12:21:36.617,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.420, 0.727, -0.011, 0.597, 0.488, -62.439, -0.183, -1.016, -43.665, 64.347, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.632,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.047, 0.008, 0.952, -0.061, -3.784, 0, 0.472, 8.3, 35.771, 0.000, 0.000, -3211.264, 25.12, 0.94846, -0.02158, 0.08017, 0.30563,
 12:21:36.693,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.037, 0.01, 0.953, 0.061, -4.822, 0, 0.478, 7.932, 35.771, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.753,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.260, -0.036, 0.012, 0.959, 0.061, -5.981, 0, 0.478, 7.504, 35.771, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.767,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.762, -0.012, 0.58, 0.488, -63.293, -0.244, -1.033, -46.796, 64.391, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.767,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.798, -0.014, 0.522, 0.427, -58.35, -0.183, -1.066, -49.801, 64.44, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.784,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, -0.035, 0.012, 0.963, 0.061, -6.409, 0, 0.489, 7.059, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.798,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.818, -0.012, 0.474, 0.366, -59.143, -0.183, -1.104, -52.707, 64.495, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.812,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, -0.028, 0.01, 0.97, 0.122, -7.812, 0, 0.494, 6.575, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.828,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.814, -0.01, 0.424, 0.427, -63.171, -0.244, -1.159, -55.778, 64.556, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.873,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, -0.02, 0.009, 0.973, 0.122, -8.911, 0, 0.505, 6.031, 35.766, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.903,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, -0.021, 0.009, 0.979, 0.122, -9.399, 0, 0.516, 5.46, 35.76, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:36.922,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.86, -0.01, 0.396, 0.427, -60.608, -0.183, -1.225, -58.887, 64.638, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.948,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.884, -0.013, 0.317, 0.427, -57.8, -0.122, -1.313, -61.804, 64.737, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:36.993,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, -0.014, 0.012, 0.982, 0, -9.949, 0, 0.522, 4.872, 35.76, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:37.008,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.868, -0.015, 0.27, 0.488, -60.73, -0.244, -1.423, -64.786, 64.858, 0.000, 0.000, -3211.264, 25, -0.79675, -0.17551, 0.29501, -0.49722,
 12:21:37.024,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, 0.002, 0.014, 0.993, 0.122, -12.024, 0, 0.527, 4.235, 35.755, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:37.038,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:31.810, 0.874, -0.014, 0.234, 0.366, -62.622, 0, -1.609, -67.956, 65.05, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.054,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, 0.006, 0.012, 1.002, 0.183, -12.695, 0, 0.538, 3.532, 35.75, 0.000, 0.000, -3211.264, 25.12, 0.94955, -0.01669, 0.06537, 0.30612,
 12:21:37.113,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:51.585, 0.002, 0.009, 1.011, 0.183, -12.634, 0, 0.549, 2.829, 35.75, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.127,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.916, -0.012, 0.193, 0.366, -58.228, 0, -1.862, -71.01, 65.308, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.157,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.92, -0.012, 0.102, 0.488, -58.838, 0, -2.192, -73.922, 65.643, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.173,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.022, 0.009, 1.013, 0.061, -13.916, 0, 0.56, 2.098, 35.744, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.188,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.879, -0.014, 0.064, 0.549, -63.171, 0, -2.714, -77.031, 66.171, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.234,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.042, 0.013, 1.028, 0.122, -16.418, 0, 0.56, 1.274, 35.733, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.248,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.9, -0.016, 0.03, 0.488, -60.608, 0, -3.625, -80.261, 67.083, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.292,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.037, 0.014, 1.038, 0.244, -16.235, 0, 0.577, 0.412, 35.728, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.294,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.039, 0.012, 1.048, 0.244, -16.541, 0, 0.588, -0.423, 35.722, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.309,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.921, -0.017, -0.028, 0.305, -57.007, 0, -5.29, -83.238, 68.736, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.384,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.076, 0.01, 1.053, 0.244, -18.738, 0, 0.604, -1.335, 35.711, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
 12:21:37.400,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.893, -0.015, -0.111, 0.427, -61.462, 0, -9.695, -86.21, 73.054, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.400,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:32.225, 0.859, -0.014, -0.136, 0.549, -64.453, 0, -56.008, -89.165, 118.795, 0.000, 0.000, -3211.264, 25, -0.70712, -0.28699, 0.47183, -0.44144,
 12:21:37.413,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:52.005, 0.086, 0.011, 1.069, 0.244, -20.386, 0, 0.615, -2.34, 35.7, 0.000, 0.000, -3211.264, 25.12, 0.95142, -0.00317, 0.02557, 0.3067,
